1,35.74,29.3237,10
2,39.355,67.7828,10
3,39.894,77.7047,10
4,42.98,89.7925,10
5,47.265,98.7343,10
6,47.769,110,10
7,49.245,121.389,10
8,56.418,139.44,10
9,65.519,158.701,10
10,67.086,176.591,10
11,67.665,188.664,10
12,69.569,204.66,10
13,70,215.282,10
14,70.798,232.527,10
15,72.943,257.121,10
16,73.692,275.414,10
17,74.371,329.493,10
18,89.03,353.819,10
19,95.481,437.979,10
20,97.574,541.639,10
21,98.084,652.388,10
22,98.108,721.123,10
23,101.382,753.791,10
