DA Step: 1  | Current Entropy: 48.498
DA Step: 2  | Current Entropy: 53.511
DA Step: 3  | Current Entropy: 55.847
DA Step: 4  | Current Entropy: 55.919
DA Step: 5  | Current Entropy: 56.23
DA Step: 6  | Current Entropy: 56.959
DA Step: 7  | Current Entropy: 57.378
DA Step: 8  | Current Entropy: 58.044
DA Step: 9  | Current Entropy: 64.484
DA Step: 10  | Current Entropy: 69.666
DA Step: 11  | Current Entropy: 69.93
DA Step: 12  | Current Entropy: 70.003
DA Step: 13  | Current Entropy: 69.99
DA Step: 14  | Current Entropy: 71.756
DA Step: 15  | Current Entropy: 74.639
DA Step: 16  | Current Entropy: 75.577
DA Step: 17  | Current Entropy: 76.006
DA Step: 18  | Current Entropy: 76.286
DA Step: 19  | Current Entropy: 81.88
DA Step: 20  | Current Entropy: 84.091
DA Step: 21  | Current Entropy: 84.306
DA Step: 22  | Current Entropy: 84.512
DA Step: 23  | Current Entropy: 85.167
DA Step: 24  | Current Entropy: 85.178
DA Step: 25  | Current Entropy: 87.864
DA Step: 26  | Current Entropy: 92.445
DA Step: 27  | Current Entropy: 94.996
DA Step: 28  | Current Entropy: 101.213
DA Step: 29  | Current Entropy: 109.193
DA Step: 30  | Current Entropy: 114.974
DA Step: 31  | Current Entropy: 122.042
DA Step: 32  | Current Entropy: 122.819
DA Step: 33  | Current Entropy: 123.587
DA Step: 34  | Current Entropy: 123.984
DA Step: 35  | Current Entropy: 124.048
