DA Step: 1  | Current Entropy: 48.717
DA Step: 2  | Current Entropy: 53.321
DA Step: 3  | Current Entropy: 53.245
DA Step: 4  | Current Entropy: 57.517
DA Step: 5  | Current Entropy: 58.055
DA Step: 6  | Current Entropy: 58.201
DA Step: 7  | Current Entropy: 72.465
DA Step: 8  | Current Entropy: 73.79
DA Step: 9  | Current Entropy: 73.823
DA Step: 10  | Current Entropy: 75.94
DA Step: 11  | Current Entropy: 81.972
DA Step: 12  | Current Entropy: 82.3
DA Step: 13  | Current Entropy: 82.651
DA Step: 14  | Current Entropy: 83.72
DA Step: 15  | Current Entropy: 83.897
DA Step: 16  | Current Entropy: 91.254
DA Step: 17  | Current Entropy: 91.853
DA Step: 18  | Current Entropy: 91.922
DA Step: 19  | Current Entropy: 91.914
DA Step: 20  | Current Entropy: 94.014
DA Step: 21  | Current Entropy: 100.447
DA Step: 22  | Current Entropy: 100.585
DA Step: 23  | Current Entropy: 100.531
DA Step: 24  | Current Entropy: 100.575
DA Step: 25  | Current Entropy: 100.562
DA Step: 26  | Current Entropy: 100.578
DA Step: 27  | Current Entropy: 100.742
