0,-49.5603
1,-55.4044
2,0.107864
3,0.0141373
4,0.409698
5,0.436226
6,0.329597
7,0.326992
8,0.318886
9,0.306431
10,0.295013
11,-0.0334244
12,0.0691986
13,0.0159912
14,-127.153
15,-26.2992
16,-48.8633
17,-15.0172
18,0.0809174
19,0.0216751
20,-0.267563
21,-1.25908
22,0.383347
23,0.748932
24,0.0641785
25,-1.13705
26,-1.54974
27,-13.7505
28,3.3506
29,3.42857
30,3.23543
31,0.594345
32,0.437683
33,0.322937
34,0.243378
35,1.93842
36,0.645676
37,-0.929359
38,0.478935
39,0.484352
40,0.485168
41,0.505516
42,0.55217
43,0.298855
44,0.313263
45,0.329445
46,0.346977
47,0.371674
48,0.4048
49,0.579117
50,0.559319
51,0.491173
52,0.457672
53,0.424477
54,0.399696
55,0.392822
56,0.377262
57,0.353085
58,0.327553
59,0.297436
60,0.266747
61,0.235046
62,0.256485
63,0.286415
64,0.235394
65,-0.991028
66,-0.326332
67,0.0533295
68,0.0444031
69,-0.138748
70,2.30438
71,-124.526
72,16.1828
73,-40.2283
74,7.20558
75,25.2706
76,0.727112
77,3.00157
78,4.60155
79,0.0418167
80,0.0151215
81,-0.458984
82,-1.40784
83,-10.243
84,-14.7289
85,-12.8156
86,-10.4228
87,51.4708
88,38.3933
89,2.30325
90,2.56458
91,0.109665
92,0.158691
93,0.641327
94,0.744934
95,0.541946
96,0.241409
97,0.649384
98,0.657776
99,0.604034
100,4.4406
101,2.0323
102,0.676819
103,0.630562
104,0.419655
105,0.407654
106,0.233662
107,0.268047
108,0.430321
109,0.493195
110,0.373421
111,0.458839
112,0.457733
113,0.283039
114,0.321842
115,0.29797
116,0.287304
