0,0.0104055
1,0.00918585
2,1.2608
3,0.939254
4,0.94407
5,0.640274
6,0.653694
7,0.381611
8,0.00665486
9,0.00884485
10,0.00883621
11,0.00039506
12,0.612072
13,0.0116901
14,0.0102109
15,0.00573754
16,-0.0843782
17,0.0686965
18,0.16457
19,0.227213
20,0.168587
21,0.0336373
22,0.646846
23,0.514381
24,0.412293
25,0.312693
26,1.72637
27,1.75645
28,0.0172329
29,1.60022
30,1.1096
31,0.797047
32,0.770965
33,0.746504
34,0.761736
35,0.829994
36,0.92522
37,1.03475
38,0.86407
39,0.863081
40,0.871018
41,0.867071
42,0.819952
43,0.750163
44,0.671811
45,0.407723
46,0.622653
47,0.609101
48,0.577175
49,0.534972
50,0.469137
51,0.381203
52,0.281429
53,0.216804
54,0.232912
55,0.325543
56,0.423658
57,0.261691
58,0.291088
59,0.236618
60,-0.00270396
61,0.00495267
62,0.0106707
63,0.0118096
64,0.0011394
65,0.0128049
66,0.00748277
67,1.11653
68,1.06536
69,0.939389
70,1.20431
71,0.0090093
72,0.0078392
73,0.00230038
74,-0.00618339
75,0.00485706
76,0.37742
77,0.322732
78,0.1938
79,-0.454728
80,-0.479394
81,0.487302
82,0.847785
83,0.854378
84,0.899076
85,1.71089
86,0.992468
87,0.845174
88,0.568406
89,0.312632
90,0.696166
91,0.714831
92,0.623577
93,1.60872
94,1.66895
95,0.597972
96,0.949401
97,0.661373
98,0.639596
99,0.38745
100,0.405073
101,0.4706
102,0.537373
103,0.627863
104,0.735631
105,0.849792
106,1.07018
107,0.560352
108,0.729066
109,0.763211
110,0.28443
111,0.318054
112,0.373216
113,0.428538
114,0.377436
115,0.481039
116,0.372159
117,0.358183
