0,0.642761
1,0.711731
2,0.75061
3,2.97144
4,2.81775
5,1.66223
6,1.4989
7,1.34839
8,-1.60938
9,0.487
10,-120.583
11,-110.391
12,4.17908
13,2.76282
14,2.07239
15,1.86572
16,1.98767
17,2.53271
18,0.0493774
19,0.226562
20,0.322235
21,0.316986
22,0.30777
23,0.294952
24,0.281403
25,0.253235
26,0.339966
27,-0.594727
28,0.0378418
29,0.885437
30,1.06213
31,1.15851
32,1.21582
33,1.20605
34,2.4967
35,2.33533
36,2.51709
37,2.76782
38,0.614014
39,2.7251
40,2.55408
41,2.026
42,1.62695
43,1.33826
44,1.16833
45,1.07764
46,1.0108
47,1.02771
48,1.03809
49,-0.85199
50,0.088562
51,5.03027
52,2.20221
53,2.46277
54,-0.353882
55,1.724
56,1.33667
57,0.241089
58,2.20886
59,0.540955
60,0.606445
61,1.13666
62,0.234375
63,0.302185
64,0.316467
65,0.338989
66,0.362732
67,0.388
68,0.419189
69,0.470215
70,0.785217
71,0.524658
72,0.448517
73,0.412109
74,0.384979
75,0.371002
76,0.352142
77,0.328979
78,0.296356
79,0.258606
80,0.225128
81,0.201385
82,0.196716
83,0.230591
84,0.261871
85,0.294159
86,0.205841
87,14.186
88,5.49469
89,-0.39209
90,-0.352295
91,-0.494263
92,1.81665
93,2.3595
94,0.976379
95,1.1673
96,1.34045
97,1.74976
98,1.94141
99,1.69409
100,1.68298
101,1.7533
102,2.24243
103,3.22559
104,2.20471
105,1.72156
106,1.33032
107,0.804565
108,0.667175
109,1.23309
110,1.20776
111,0.86499
112,-0.200256
113,-0.00384521
114,6.11469
115,21.3594
116,256.832
117,672.055
118,206.285
119,2.06189
120,-1.38257
121,-5.79382
122,1.81946
123,1.96387
124,0.410706
125,0.415497
126,0.103394
127,0.756958
128,0.597778
129,0.232086
130,0.247345
131,0.464111
132,0.352386
133,0.45929
134,0.458496
135,0.293701
136,0.327606
137,0.274231
138,0.247009
