0,3.47364
1,2.24818
2,0.0234796
3,0.0237718
4,0.42086
5,0.363012
6,0.332603
7,0.473675
8,0.476092
9,0.321767
10,0.318803
11,0.310258
12,0.299297
13,0.286332
14,0.276963
15,0.018964
16,0.021828
17,0.0223026
18,0.804883
19,2.03185
20,3.93491
21,4.49417
22,6.36745
23,2.46375
24,4.12903
25,0.0289664
26,0.0272781
27,0.0274287
28,22.6516
29,16.9867
30,4.88574
31,3.05625
32,2.28596
33,1.50741
34,0.0173951
35,1.05273
36,0.872517
37,0.625568
38,0.482156
39,0.281341
40,0.106395
41,1.07844
42,0.482979
43,0.491846
44,0.509101
45,0.848365
46,0.518073
47,0.322231
48,0.336917
49,0.348796
50,0.364793
51,0.390594
52,0.424863
53,0.455041
54,0.545576
55,0.539555
56,0.474112
57,0.447018
58,0.409641
59,0.387346
60,0.384983
61,0.369817
62,0.346145
63,0.317873
64,0.286308
65,0.251695
66,0.223782
67,0.214674
68,0.256423
69,0.290138
70,0.313747
71,0.233669
72,0.013236
73,0.0268665
74,0.0266128
75,0.0288126
76,0.0067854
77,0
78,4.71907
79,12.8255
80,33.5026
81,58.8041
82,14.5195
83,2.23745
84,5.64045
85,17.4574
86,1.29529
87,2.49389
88,3.71016
89,0.0217731
90,0.0206873
91,0.0165818
92,0.0107427
93,0.0131058
94,0.937365
95,0.921776
96,0.687699
97,93.6591
98,22.5993
99,2.46497
100,5.52625
101,0.0417292
102,0.0636467
103,0.103628
104,1.33148
105,0.667686
106,0.689097
107,0.960703
108,0.94559
109,0.71419
110,0.421331
111,0.408602
112,0.481955
113,0.683469
114,0.504765
115,0.258667
116,0.269293
117,0.447494
118,0.506623
119,0.362771
120,0.447258
121,0.445605
122,0.293882
123,0.343408
124,0.290191
125,0.275957
