0,-1.52934
1,0.528
2,1.30859
3,1.46642
4,1.15729
5,1.09752
6,1.06029
7,1.03253
8,0.511513
9,0.539398
10,0.578484
11,0.625198
12,0.675087
13,0.722015
14,1.36371
15,-0.949005
16,0.0835724
17,2.10629
18,2.33708
19,2.70331
20,3.26204
21,3.13545
22,3.2357
23,3.00652
24,2.68658
25,2.49815
26,2.09616
27,-0.888596
28,0.462372
29,7.42807
30,0.0718994
31,-1.42584
32,0.403961
33,3.50764
34,3.54568
35,2.6084
36,2.51006
37,2.10042
38,1.7847
39,2.19757
40,2.57176
41,1.13281
42,0.967072
43,0.911026
44,0.845062
45,0.852158
46,0.328064
47,0.394684
48,0.671631
49,0.77446
50,0.511925
51,0.477692
52,0.418709
53,25.1147
54,8.98404
55,-0.240768
56,0.0113831
57,-0.488129
58,2.28644
59,3.52284
60,-0.316574
61,0.403442
62,12.1745
63,34.9896
64,207.263
65,243.117
66,3.52023
67,-1.0354
68,1.80789
69,0.743134
70,0.615456
71,0.953033
72,0.998657
73,0.727493
74,0.7061
