0,0.486694
1,0.536893
2,0.567995
3,2.35472
4,2.33242
5,1.19205
6,1.13034
7,1.07768
8,0.0519558
9,0.0540238
10,9.48497
11,9.60642
12,1.66335
13,1.46025
14,1.24808
15,1.02859
16,0.855827
17,0.798078
18,0.472419
19,0.46425
20,0.280945
21,0.275682
22,0.266806
23,0.257053
24,0.246618
25,0.21963
26,0.023999
27,0.0281078
28,0.0280551
29,0.654061
30,0.770468
31,0.850031
32,0.884853
33,0.881218
34,1.70443
35,1.66071
36,1.68529
37,1.77082
38,1.93516
39,1.83571
40,1.5319
41,1.30065
42,1.1159
43,0.969685
44,0.852575
45,0.763874
46,0.731491
47,0.71571
48,0.576581
49,0.0503102
50,0.0545169
51,0.0599384
52,6.35088
53,4.38893
54,1.80448
55,1.22414
56,1.3996
57,1.88281
58,1.41598
59,0.953847
60,0.520016
61,1.25697
62,0.429607
63,0.448354
64,0.478033
65,0.894903
66,0.515418
67,0.26098
68,0.279284
69,0.294386
70,0.311392
71,0.334453
72,0.361445
73,0.386727
74,0.519208
75,0.496939
76,0.409602
77,0.380254
78,0.352727
79,0.330858
80,0.320024
81,0.30177
82,0.279898
83,0.257045
84,0.233398
85,0.208213
86,0.188809
87,0.180335
88,0.213995
89,0.238677
90,0.252517
91,0.200937
92,0.0347571
93,0.0564702
94,0.0519278
95,0.0484507
96,0.015552
97,1.29033
98,1.66643
99,0.608133
100,0.84992
101,1.02489
102,1.17117
103,1.22803
104,1.20774
105,1.18951
106,1.22111
107,1.31077
108,2.04736
109,1.56885
110,1.22059
111,0.961458
112,0.610905
113,0.497489
114,0.434032
115,0.880131
116,0.644785
117,0.0274592
118,0.0293256
119,0.031902
120,0.0372579
121,0.07715
122,990.019
123,120.932
124,55.675
125,1.88765
126,1.37798
127,2.00712
128,2.16163
129,1.7282
130,1.04392
131,0.351129
132,0.358831
133,0.478404
134,0.707597
135,0.465465
136,0.208805
137,0.225877
138,0.40077
139,0.451444
140,0.305214
141,0.38798
142,0.373483
143,0.253859
144,0.287292
145,0.244982
146,0.223895
