0,1830.22
1,10.6308
2,8.29238
3,6.23481
4,4.64351
5,3.37317
6,2.57435
7,0.0327349
8,0.0335453
9,15.7771
10,19.0227
11,0.656128
12,0.601648
13,0.53069
14,0.445484
15,0.372693
16,0.345296
17,0.464801
18,0.466469
19,0.312496
20,0.3094
21,0.300981
22,0.290317
23,0.277793
24,0.0214187
25,0.0247955
26,0.0249558
27,1.19196
28,2.78239
29,4.13446
30,4.27309
31,2165.9
32,627.568
33,117.582
34,53.1509
35,21.9699
36,20.9479
37,10.5811
38,4.76288
39,1.79046
40,0.494273
41,17.6435
42,0.675625
43,0.0372047
44,0.0393534
45,0.0411838
46,3.97784
47,3.22024
48,2.41331
49,1.64667
50,0.127934
51,0.100884
52,0.0471783
53,0.913184
54,0.723211
55,0.498299
56,0.271043
57,0.721971
58,0.396251
59,0.407384
60,0.428233
61,0.455343
62,0.497975
63,0.232196
64,0.260748
65,0.289386
66,0.313965
67,0.340281
68,0.369568
69,0.552009
70,0.548018
71,0.472048
72,0.4352
73,0.397577
74,0.375674
75,0.372633
76,0.35745
77,0.334329
78,0.30701
79,0.27668
80,0.243488
81,0.216791
82,0.251212
83,0.259848
84,0.24197
85,0.0239492
86,0.0394684
87,0.037934
88,0.0366312
89,0.0434558
90,62.3688
91,581.971
92,5.05111
93,10.606
94,19.0439
95,27.3107
96,30.6416
97,22.8996
98,114.725
99,44.004
100,10.9119
101,2.69371
102,6.93565
103,119.658
104,2.09581
105,2.15907
106,2.49726
107,0.0244086
108,0.0257324
109,0.0255231
110,0.0246354
111,0.0225535
112,1.15098
113,1.1326
114,0.845836
115,9.6973
116,1.41216
117,4.54095
118,0.667805
119,1.17537
120,0.748597
121,1.26769
122,1.07283
123,0.656042
124,0.495781
125,0.468758
126,0.502976
127,0.724577
128,0.613288
129,0.333123
130,0.329047
131,0.475494
132,0.54232
133,0.366987
134,0.416111
135,0.351415
136,0.435071
137,0.440407
138,0.304646
139,0.312192
