0,0.673828
1,0.664062
2,0.732422
3,7.9707
4,4.23633
5,1.69727
6,1.14648
7,0.982422
8,0.330078
9,0.388672
10,2180.58
11,345.926
12,355.465
13,12.2988
14,5.33789
15,-0.619141
16,3.36133
17,3.29492
18,1.76562
19,2.19531
20,2.03711
21,2.54492
22,2.91211
23,3.06445
24,3.37695
25,-0.662109
26,0.449219
27,0.232422
28,0.980469
29,0.902344
30,0.912109
31,1.16602
32,1.06836
33,1.50195
34,1.97461
35,2.46484
36,2.86914
37,1.1543
38,2.34961
39,2.73242
40,2.20117
41,1.52344
42,1.02734
43,1.29102
44,0.902344
45,0.861328
46,0.970703
47,1.98438
48,0.279297
49,0.337891
50,-1.76953
51,1120.44
52,31.543
53,21.9492
54,-9.70703
55,7.98633
56,0.423828
57,2.51367
58,46.541
59,7.55664
60,5.89258
61,4.47852
62,4.37305
63,0.408203
64,-0.388672
65,3.10352
66,4.06445
67,2.15039
68,2.02539
69,2.45117
70,-7.38086
71,-2.26758
72,-0.0292969
73,0.0292969
74,-0.0839844
75,1.98242
76,1.76367
77,1.56836
78,1.08008
79,1.2793
80,1.93164
81,2.13477
82,1.48633
83,1.66602
84,1.45508
85,2.33008
86,2.84961
87,1.63477
88,1.88867
89,1.24414
90,1.19336
91,0.689453
92,2.45117
93,1.30273
94,1.07227
95,0.183594
96,-0.148438
97,-4.20117
98,-9.57031
99,49.1895
100,1909.53
101,2125.5
102,15.709
103,3.73633
104,3.63086
105,5.0957
106,9.5957
107,3.88477
108,3.36523
