0,-0.0020752
1,0.00170898
2,0.732422
3,28.2031
4,-65.4258
5,-28.4746
6,21.832
7,0.0266113
8,-0.00878906
9,0.00109863
10,0.510498
11,-21.0713
12,-0.00549316
13,0.00366211
14,0.0507812
15,2.57178
16,0.971191
17,0.00439453
18,-0.427734
19,-0.54248
20,-0.490234
21,12.2773
22,1.51562
23,-156.336
24,7.50781
25,5.87207
26,11.7676
27,30.3281
28,63.084
29,116.283
30,83.4902
31,-194.508
32,-110.059
33,22.3418
34,181.912
35,327.625
36,-222.584
37,-118.322
38,0.257812
39,0.0743408
40,-0.00292969
41,0.00183105
42,-0.00878906
43,-1.94019
44,0.282715
45,-55.3584
46,-25.0479
47,0.133789
48,-243.575
49,-0.00415039
50,0.00830078
51,0.141357
52,0.330566
53,1.00391
54,-2.91284
55,-2.9126
56,-3.2915
57,0.501465
58,3.72998
59,1.01709
60,0.218262
61,-0.0229492
62,-14.7246
63,33.165
64,29.1338
65,18.8232
66,1.05176
67,15.3223
68,3.81055
69,262.432
70,-26.9883
71,6.96289
72,40.9473
73,201.518
74,803.709
