DA Step: 1  | Current Entropy: 63.613
DA Step: 2  | Current Entropy: 64.179
DA Step: 3  | Current Entropy: 73.253
DA Step: 4  | Current Entropy: 73.745
DA Step: 5  | Current Entropy: 73.581
DA Step: 6  | Current Entropy: 74.052
DA Step: 7  | Current Entropy: 74.054
DA Step: 8  | Current Entropy: 74.272
DA Step: 9  | Current Entropy: 76.815
DA Step: 10  | Current Entropy: 76.961
DA Step: 11  | Current Entropy: 77.149
DA Step: 12  | Current Entropy: 77.153
DA Step: 13  | Current Entropy: 77.78
DA Step: 14  | Current Entropy: 77.825
DA Step: 15  | Current Entropy: 79.041
DA Step: 16  | Current Entropy: 88.006
DA Step: 17  | Current Entropy: 95.095
DA Step: 18  | Current Entropy: 95.163
DA Step: 19  | Current Entropy: 95.166
DA Step: 20  | Current Entropy: 96.132
DA Step: 21  | Current Entropy: 96.125
DA Step: 22  | Current Entropy: 96.135
DA Step: 23  | Current Entropy: 96.789
DA Step: 24  | Current Entropy: 96.943
DA Step: 25  | Current Entropy: 97.412
DA Step: 26  | Current Entropy: 98.992
DA Step: 27  | Current Entropy: 99.039
DA Step: 28  | Current Entropy: 99.907
DA Step: 29  | Current Entropy: 99.89
DA Step: 30  | Current Entropy: 99.886
DA Step: 31  | Current Entropy: 100.375
DA Step: 32  | Current Entropy: 100.486
DA Step: 33  | Current Entropy: 100.487
DA Step: 34  | Current Entropy: 102.253
DA Step: 35  | Current Entropy: 107.569
DA Step: 36  | Current Entropy: 107.584
DA Step: 37  | Current Entropy: 110.414
DA Step: 38  | Current Entropy: 113.545
DA Step: 39  | Current Entropy: 114.467
DA Step: 40  | Current Entropy: 114.933
DA Step: 41  | Current Entropy: 114.899
DA Step: 42  | Current Entropy: 114.829
DA Step: 43  | Current Entropy: 117.592
DA Step: 44  | Current Entropy: 117.55
