DA Step: 1  | Current Entropy: 41.847
DA Step: 2  | Current Entropy: 41.842
DA Step: 3  | Current Entropy: 43.527
DA Step: 4  | Current Entropy: 44.534
DA Step: 5  | Current Entropy: 45.786
DA Step: 6  | Current Entropy: 50.313
DA Step: 7  | Current Entropy: 55.878
DA Step: 8  | Current Entropy: 59.918
DA Step: 9  | Current Entropy: 68.645
DA Step: 10  | Current Entropy: 69.951
DA Step: 11  | Current Entropy: 70.117
DA Step: 12  | Current Entropy: 76.843
DA Step: 13  | Current Entropy: 80.007
DA Step: 14  | Current Entropy: 80.859
DA Step: 15  | Current Entropy: 81.34
DA Step: 16  | Current Entropy: 81.385
DA Step: 17  | Current Entropy: 82.152
DA Step: 18  | Current Entropy: 82.174
DA Step: 19  | Current Entropy: 82.213
