DA Step: 1  | Current Entropy: 44.395
DA Step: 2  | Current Entropy: 45.316
DA Step: 3  | Current Entropy: 45.634
DA Step: 4  | Current Entropy: 45.654
DA Step: 5  | Current Entropy: 48.576
DA Step: 6  | Current Entropy: 48.712
DA Step: 7  | Current Entropy: 48.899
DA Step: 8  | Current Entropy: 48.857
DA Step: 9  | Current Entropy: 48.861
DA Step: 10  | Current Entropy: 48.863
DA Step: 11  | Current Entropy: 49.086
DA Step: 12  | Current Entropy: 50.389
DA Step: 13  | Current Entropy: 50.926
DA Step: 14  | Current Entropy: 50.956
DA Step: 15  | Current Entropy: 56.914
DA Step: 16  | Current Entropy: 59.926
DA Step: 17  | Current Entropy: 60.298
DA Step: 18  | Current Entropy: 74.7
DA Step: 19  | Current Entropy: 82.448
DA Step: 20  | Current Entropy: 87.288
DA Step: 21  | Current Entropy: 89.378
DA Step: 22  | Current Entropy: 89.698
DA Step: 23  | Current Entropy: 91.646
DA Step: 24  | Current Entropy: 93.835
