DA Step: 1  | Current Entropy: 39.571
DA Step: 2  | Current Entropy: 39.681
DA Step: 3  | Current Entropy: 40.642
DA Step: 4  | Current Entropy: 40.673
DA Step: 5  | Current Entropy: 40.657
DA Step: 6  | Current Entropy: 41.643
DA Step: 7  | Current Entropy: 45.467
DA Step: 8  | Current Entropy: 45.449
DA Step: 9  | Current Entropy: 47.81
DA Step: 10  | Current Entropy: 54.438
DA Step: 11  | Current Entropy: 54.454
DA Step: 12  | Current Entropy: 54.899
DA Step: 13  | Current Entropy: 56.075
DA Step: 14  | Current Entropy: 56.567
DA Step: 15  | Current Entropy: 56.7
DA Step: 16  | Current Entropy: 56.877
DA Step: 17  | Current Entropy: 64.314
DA Step: 18  | Current Entropy: 65.876
DA Step: 19  | Current Entropy: 66.108
DA Step: 20  | Current Entropy: 67.016
DA Step: 21  | Current Entropy: 67.916
DA Step: 22  | Current Entropy: 67.908
DA Step: 23  | Current Entropy: 68.611
DA Step: 24  | Current Entropy: 68.688
DA Step: 25  | Current Entropy: 68.743
DA Step: 26  | Current Entropy: 68.744
DA Step: 27  | Current Entropy: 68.992
DA Step: 28  | Current Entropy: 75.982
DA Step: 29  | Current Entropy: 76.003
DA Step: 30  | Current Entropy: 77.287
DA Step: 31  | Current Entropy: 77.378
DA Step: 32  | Current Entropy: 78.094
DA Step: 33  | Current Entropy: 81.911
DA Step: 34  | Current Entropy: 83.425
DA Step: 35  | Current Entropy: 86.572
DA Step: 36  | Current Entropy: 86.795
DA Step: 37  | Current Entropy: 97.073
DA Step: 38  | Current Entropy: 99.166
DA Step: 39  | Current Entropy: 104.481
DA Step: 40  | Current Entropy: 107.995
DA Step: 41  | Current Entropy: 108.346
DA Step: 42  | Current Entropy: 116.626
DA Step: 43  | Current Entropy: 116.868
DA Step: 44  | Current Entropy: 116.961
DA Step: 45  | Current Entropy: 116.968
