DA Step: 1  | Current Entropy: 55.77
DA Step: 2  | Current Entropy: 57.933
DA Step: 3  | Current Entropy: 63.841
DA Step: 4  | Current Entropy: 63.851
DA Step: 5  | Current Entropy: 64.203
DA Step: 6  | Current Entropy: 64.255
DA Step: 7  | Current Entropy: 74.682
DA Step: 8  | Current Entropy: 77.677
DA Step: 9  | Current Entropy: 81.371
DA Step: 10  | Current Entropy: 81.513
DA Step: 11  | Current Entropy: 81.566
DA Step: 12  | Current Entropy: 81.968
DA Step: 13  | Current Entropy: 85.896
DA Step: 14  | Current Entropy: 95.966
DA Step: 15  | Current Entropy: 96.983
DA Step: 16  | Current Entropy: 99.886
DA Step: 17  | Current Entropy: 100.232
DA Step: 18  | Current Entropy: 100.44
DA Step: 19  | Current Entropy: 100.648
DA Step: 20  | Current Entropy: 101.087
DA Step: 21  | Current Entropy: 103.378
DA Step: 22  | Current Entropy: 104.975
DA Step: 23  | Current Entropy: 106.645
DA Step: 24  | Current Entropy: 110.574
DA Step: 25  | Current Entropy: 111.531
