DA Step: 1  | Current Entropy: 38.448
DA Step: 2  | Current Entropy: 39.261
DA Step: 3  | Current Entropy: 46.287
DA Step: 4  | Current Entropy: 50.847
DA Step: 5  | Current Entropy: 50.878
DA Step: 6  | Current Entropy: 51.087
DA Step: 7  | Current Entropy: 51.192
DA Step: 8  | Current Entropy: 51.215
DA Step: 9  | Current Entropy: 51.912
DA Step: 10  | Current Entropy: 52.244
DA Step: 11  | Current Entropy: 52.557
DA Step: 12  | Current Entropy: 53.74
DA Step: 13  | Current Entropy: 53.757
DA Step: 14  | Current Entropy: 53.789
DA Step: 15  | Current Entropy: 53.858
DA Step: 16  | Current Entropy: 54.69
DA Step: 17  | Current Entropy: 54.704
DA Step: 18  | Current Entropy: 55.632
DA Step: 19  | Current Entropy: 55.632
DA Step: 20  | Current Entropy: 60.74
DA Step: 21  | Current Entropy: 60.764
DA Step: 22  | Current Entropy: 60.748
DA Step: 23  | Current Entropy: 60.924
DA Step: 24  | Current Entropy: 60.931
DA Step: 25  | Current Entropy: 61.013
