DA Step: 1  | Current Entropy: 23.856
DA Step: 2  | Current Entropy: 25.413
DA Step: 3  | Current Entropy: 26.109
DA Step: 4  | Current Entropy: 27.971
DA Step: 5  | Current Entropy: 28.864
DA Step: 6  | Current Entropy: 31.941
DA Step: 7  | Current Entropy: 33.603
DA Step: 8  | Current Entropy: 37.586
DA Step: 9  | Current Entropy: 45.875
DA Step: 10  | Current Entropy: 49.092
DA Step: 11  | Current Entropy: 49.522
DA Step: 12  | Current Entropy: 53.659
DA Step: 13  | Current Entropy: 53.7
DA Step: 14  | Current Entropy: 55.618
DA Step: 15  | Current Entropy: 56.881
DA Step: 16  | Current Entropy: 60.627
DA Step: 17  | Current Entropy: 64.975
DA Step: 18  | Current Entropy: 64.973
DA Step: 19  | Current Entropy: 73.746
DA Step: 20  | Current Entropy: 76.43
DA Step: 21  | Current Entropy: 76.32
DA Step: 22  | Current Entropy: 81.78
DA Step: 23  | Current Entropy: 83.653
DA Step: 24  | Current Entropy: 83.645
DA Step: 25  | Current Entropy: 83.916
DA Step: 26  | Current Entropy: 84.192
DA Step: 27  | Current Entropy: 89.028
DA Step: 28  | Current Entropy: 91.772
DA Step: 29  | Current Entropy: 94.185
DA Step: 30  | Current Entropy: 96.314
DA Step: 31  | Current Entropy: 96.518
DA Step: 32  | Current Entropy: 96.891
DA Step: 33  | Current Entropy: 96.933
DA Step: 34  | Current Entropy: 98.14
DA Step: 35  | Current Entropy: 98.781
DA Step: 36  | Current Entropy: 98.745
DA Step: 37  | Current Entropy: 104.243
