DA Step: 1  | Current Entropy: 7.05
DA Step: 2  | Current Entropy: 24.769
DA Step: 3  | Current Entropy: 24.657
DA Step: 4  | Current Entropy: 38.812
DA Step: 5  | Current Entropy: 38.813
DA Step: 6  | Current Entropy: 40.991
DA Step: 7  | Current Entropy: 42.384
DA Step: 8  | Current Entropy: 46.04
DA Step: 9  | Current Entropy: 46.098
DA Step: 10  | Current Entropy: 47.571
DA Step: 11  | Current Entropy: 47.613
DA Step: 12  | Current Entropy: 47.727
DA Step: 13  | Current Entropy: 49.347
DA Step: 14  | Current Entropy: 49.786
DA Step: 15  | Current Entropy: 49.739
DA Step: 16  | Current Entropy: 50.155
DA Step: 17  | Current Entropy: 50.181
DA Step: 18  | Current Entropy: 51.797
DA Step: 19  | Current Entropy: 51.998
DA Step: 20  | Current Entropy: 52.054
DA Step: 21  | Current Entropy: 52.062
DA Step: 22  | Current Entropy: 52.136
