DA Step: 1  | Current Entropy: 8.844
DA Step: 2  | Current Entropy: 9.994
DA Step: 3  | Current Entropy: 11.577
DA Step: 4  | Current Entropy: 14.585
DA Step: 5  | Current Entropy: 20.657
DA Step: 6  | Current Entropy: 22.091
DA Step: 7  | Current Entropy: 27.14
DA Step: 8  | Current Entropy: 27.071
DA Step: 9  | Current Entropy: 27.495
DA Step: 10  | Current Entropy: 29.217
DA Step: 11  | Current Entropy: 29.47
DA Step: 12  | Current Entropy: 30.147
DA Step: 13  | Current Entropy: 32.114
DA Step: 14  | Current Entropy: 32.096
DA Step: 15  | Current Entropy: 32.35
DA Step: 16  | Current Entropy: 32.414
DA Step: 17  | Current Entropy: 32.322
DA Step: 18  | Current Entropy: 32.769
DA Step: 19  | Current Entropy: 32.765
DA Step: 20  | Current Entropy: 32.747
DA Step: 21  | Current Entropy: 32.768
DA Step: 22  | Current Entropy: 32.799
DA Step: 23  | Current Entropy: 33.019
DA Step: 24  | Current Entropy: 33.129
DA Step: 25  | Current Entropy: 33.835
DA Step: 26  | Current Entropy: 33.812
DA Step: 27  | Current Entropy: 34.295
DA Step: 28  | Current Entropy: 34.53
DA Step: 29  | Current Entropy: 34.602
