DA Step: 1  | Current Entropy: 0.729
DA Step: 2  | Current Entropy: 1.218
DA Step: 3  | Current Entropy: 1.335
DA Step: 4  | Current Entropy: 7.23
DA Step: 5  | Current Entropy: 23.009
DA Step: 6  | Current Entropy: 26.039
DA Step: 7  | Current Entropy: 29.971
DA Step: 8  | Current Entropy: 31.34
DA Step: 9  | Current Entropy: 31.541
DA Step: 10  | Current Entropy: 31.546
DA Step: 11  | Current Entropy: 31.603
DA Step: 12  | Current Entropy: 31.932
DA Step: 13  | Current Entropy: 31.928
DA Step: 14  | Current Entropy: 31.92
DA Step: 15  | Current Entropy: 31.956
DA Step: 16  | Current Entropy: 35.359
DA Step: 17  | Current Entropy: 37.321
DA Step: 18  | Current Entropy: 38.45
DA Step: 19  | Current Entropy: 44.531
DA Step: 20  | Current Entropy: 45.073
DA Step: 21  | Current Entropy: 45.875
