DA Step: 1  | Current Entropy: 3.12
DA Step: 2  | Current Entropy: 4.757
DA Step: 3  | Current Entropy: 4.971
DA Step: 4  | Current Entropy: 31.457
DA Step: 5  | Current Entropy: 33.84
DA Step: 6  | Current Entropy: 33.851
DA Step: 7  | Current Entropy: 35.501
DA Step: 8  | Current Entropy: 35.748
DA Step: 9  | Current Entropy: 35.718
DA Step: 10  | Current Entropy: 35.925
DA Step: 11  | Current Entropy: 35.956
DA Step: 12  | Current Entropy: 35.956
DA Step: 13  | Current Entropy: 36.063
DA Step: 14  | Current Entropy: 36.097
DA Step: 15  | Current Entropy: 36.095
DA Step: 16  | Current Entropy: 36.17
DA Step: 17  | Current Entropy: 36.187
DA Step: 18  | Current Entropy: 36.183
DA Step: 19  | Current Entropy: 36.241
DA Step: 20  | Current Entropy: 36.247
DA Step: 21  | Current Entropy: 36.247
DA Step: 22  | Current Entropy: 36.287
DA Step: 23  | Current Entropy: 36.318
DA Step: 24  | Current Entropy: 36.32
DA Step: 25  | Current Entropy: 36.345
