DA Step: 1  | Current Entropy: 13.427
DA Step: 2  | Current Entropy: 13.734
DA Step: 3  | Current Entropy: 18.6
DA Step: 4  | Current Entropy: 28.1
DA Step: 5  | Current Entropy: 35.336
DA Step: 6  | Current Entropy: 35.43
DA Step: 7  | Current Entropy: 40.088
DA Step: 8  | Current Entropy: 40.89
DA Step: 9  | Current Entropy: 40.98
DA Step: 10  | Current Entropy: 41.141
DA Step: 11  | Current Entropy: 48.885
DA Step: 12  | Current Entropy: 52.194
DA Step: 13  | Current Entropy: 52.218
DA Step: 14  | Current Entropy: 57.374
DA Step: 15  | Current Entropy: 58.291
DA Step: 16  | Current Entropy: 59.833
