DA Step: 1  | Current Entropy: 7.602
DA Step: 2  | Current Entropy: 7.999
DA Step: 3  | Current Entropy: 13.167
DA Step: 4  | Current Entropy: 13.513
DA Step: 5  | Current Entropy: 13.504
DA Step: 6  | Current Entropy: 14.325
DA Step: 7  | Current Entropy: 14.898
DA Step: 8  | Current Entropy: 14.915
DA Step: 9  | Current Entropy: 15.365
DA Step: 10  | Current Entropy: 15.586
DA Step: 11  | Current Entropy: 23.298
DA Step: 12  | Current Entropy: 23.38
DA Step: 13  | Current Entropy: 23.928
DA Step: 14  | Current Entropy: 23.927
DA Step: 15  | Current Entropy: 24.257
DA Step: 16  | Current Entropy: 24.381
