DA Step: 1  | Current Entropy: 49.348
DA Step: 2  | Current Entropy: 50.444
DA Step: 3  | Current Entropy: 51.779
DA Step: 4  | Current Entropy: 54.157
DA Step: 5  | Current Entropy: 54.165
DA Step: 6  | Current Entropy: 54.341
DA Step: 7  | Current Entropy: 54.722
DA Step: 8  | Current Entropy: 55.232
DA Step: 9  | Current Entropy: 56.444
DA Step: 10  | Current Entropy: 56.683
DA Step: 11  | Current Entropy: 56.702
DA Step: 12  | Current Entropy: 56.945
DA Step: 13  | Current Entropy: 56.964
DA Step: 14  | Current Entropy: 56.952
DA Step: 15  | Current Entropy: 58.277
DA Step: 16  | Current Entropy: 61.927
DA Step: 17  | Current Entropy: 69.842
DA Step: 18  | Current Entropy: 70.036
DA Step: 19  | Current Entropy: 75.126
DA Step: 20  | Current Entropy: 79.99
DA Step: 21  | Current Entropy: 85.014
DA Step: 22  | Current Entropy: 87.134
DA Step: 23  | Current Entropy: 87.118
DA Step: 24  | Current Entropy: 89.707
DA Step: 25  | Current Entropy: 96.897
DA Step: 26  | Current Entropy: 96.664
DA Step: 27  | Current Entropy: 98.325
DA Step: 28  | Current Entropy: 99.164
DA Step: 29  | Current Entropy: 99.305
DA Step: 30  | Current Entropy: 99.308
DA Step: 31  | Current Entropy: 99.539
DA Step: 32  | Current Entropy: 99.53
DA Step: 33  | Current Entropy: 113.883
DA Step: 34  | Current Entropy: 118.608
DA Step: 35  | Current Entropy: 123.781
DA Step: 36  | Current Entropy: 125.301
DA Step: 37  | Current Entropy: 126.28
DA Step: 38  | Current Entropy: 126.295
DA Step: 39  | Current Entropy: 126.314
DA Step: 40  | Current Entropy: 127.912
DA Step: 41  | Current Entropy: 127.903
DA Step: 42  | Current Entropy: 127.862
DA Step: 43  | Current Entropy: 129.366
DA Step: 44  | Current Entropy: 130.491
DA Step: 45  | Current Entropy: 130.596
DA Step: 46  | Current Entropy: 131.187
DA Step: 47  | Current Entropy: 131.398
DA Step: 48  | Current Entropy: 134.972
DA Step: 49  | Current Entropy: 135.222
DA Step: 50  | Current Entropy: 135.434
DA Step: 51  | Current Entropy: 135.461
DA Step: 52  | Current Entropy: 135.448
DA Step: 53  | Current Entropy: 135.512
DA Step: 54  | Current Entropy: 135.543
DA Step: 55  | Current Entropy: 135.523
DA Step: 56  | Current Entropy: 135.521
DA Step: 57  | Current Entropy: 135.53
DA Step: 58  | Current Entropy: 135.479
DA Step: 59  | Current Entropy: 135.453
DA Step: 60  | Current Entropy: 135.447
DA Step: 61  | Current Entropy: 135.435
DA Step: 62  | Current Entropy: 135.499
DA Step: 63  | Current Entropy: 135.64
DA Step: 64  | Current Entropy: 135.642
DA Step: 65  | Current Entropy: 135.642
DA Step: 66  | Current Entropy: 135.66
