DA Step: 1  | Current Entropy: 19.736
DA Step: 2  | Current Entropy: 20.915
DA Step: 3  | Current Entropy: 20.926
DA Step: 4  | Current Entropy: 23.092
DA Step: 5  | Current Entropy: 23.805
DA Step: 6  | Current Entropy: 25.582
DA Step: 7  | Current Entropy: 26.851
DA Step: 8  | Current Entropy: 27.883
DA Step: 9  | Current Entropy: 28.558
DA Step: 10  | Current Entropy: 29.597
DA Step: 11  | Current Entropy: 33.466
DA Step: 12  | Current Entropy: 33.501
DA Step: 13  | Current Entropy: 36.138
DA Step: 14  | Current Entropy: 36.617
DA Step: 15  | Current Entropy: 37.398
DA Step: 16  | Current Entropy: 39.377
DA Step: 17  | Current Entropy: 40.069
DA Step: 18  | Current Entropy: 40.102
DA Step: 19  | Current Entropy: 40.116
DA Step: 20  | Current Entropy: 44.683
DA Step: 21  | Current Entropy: 53.158
DA Step: 22  | Current Entropy: 54.292
DA Step: 23  | Current Entropy: 54.493
DA Step: 24  | Current Entropy: 56.564
DA Step: 25  | Current Entropy: 66.069
DA Step: 26  | Current Entropy: 67.587
DA Step: 27  | Current Entropy: 69.752
DA Step: 28  | Current Entropy: 71.466
DA Step: 29  | Current Entropy: 73.292
DA Step: 30  | Current Entropy: 73.637
DA Step: 31  | Current Entropy: 73.888
DA Step: 32  | Current Entropy: 74.398
DA Step: 33  | Current Entropy: 74.358
DA Step: 34  | Current Entropy: 74.425
DA Step: 35  | Current Entropy: 74.393
DA Step: 36  | Current Entropy: 74.619
DA Step: 37  | Current Entropy: 74.69
DA Step: 38  | Current Entropy: 74.617
DA Step: 39  | Current Entropy: 74.623
DA Step: 40  | Current Entropy: 74.817
DA Step: 41  | Current Entropy: 74.907
DA Step: 42  | Current Entropy: 76.438
DA Step: 43  | Current Entropy: 76.647
DA Step: 44  | Current Entropy: 76.797
DA Step: 45  | Current Entropy: 76.981
DA Step: 46  | Current Entropy: 77.041
DA Step: 47  | Current Entropy: 77.07
